subject,threshold,ensemble_acc_all,ensemble_acc_confident,ensemble_coverage,ensemble_name
1,0.55,0.734375,0.776908023483366,0.8871527777777778,LDA_only
1,0.6,0.734375,0.8055555555555556,0.8125,LDA_only
1,0.65,0.734375,0.8263888888888888,0.75,LDA_only
1,0.7,0.734375,0.8501291989664083,0.671875,LDA_only
1,0.75,0.734375,0.8695652173913043,0.5989583333333334,LDA_only
1,0.8,0.734375,0.9121621621621622,0.5138888888888888,LDA_only
1,0.85,0.734375,0.9214876033057852,0.4201388888888889,LDA_only
1,0.9,0.734375,0.9395604395604396,0.3159722222222222,LDA_only
1,0.95,0.734375,0.9411764705882353,0.17708333333333334,LDA_only
1,1.0,0.734375,,0.0,LDA_only
2,0.55,0.6059027777777778,0.7212121212121212,0.5729166666666666,LDA_only
2,0.6,0.6059027777777778,0.7598566308243727,0.484375,LDA_only
2,0.65,0.6059027777777778,0.7925311203319502,0.4184027777777778,LDA_only
2,0.7,0.6059027777777778,0.8095238095238095,0.3645833333333333,LDA_only
2,0.75,0.6059027777777778,0.8323699421965318,0.3003472222222222,LDA_only
2,0.8,0.6059027777777778,0.8598726114649682,0.2725694444444444,LDA_only
2,0.85,0.6059027777777778,0.864,0.2170138888888889,LDA_only
2,0.9,0.6059027777777778,0.8888888888888888,0.1875,LDA_only
2,0.95,0.6059027777777778,0.9538461538461539,0.11284722222222222,LDA_only
2,1.0,0.6059027777777778,,0.0,LDA_only
3,0.55,0.8350694444444444,0.8759541984732825,0.9097222222222222,LDA_only
3,0.6,0.8350694444444444,0.8895582329317269,0.8645833333333334,LDA_only
3,0.65,0.8350694444444444,0.9038461538461539,0.8125,LDA_only
3,0.7,0.8350694444444444,0.9282407407407407,0.75,LDA_only
3,0.75,0.8350694444444444,0.9405940594059405,0.7013888888888888,LDA_only
3,0.8,0.8350694444444444,0.9543010752688172,0.6458333333333334,LDA_only
3,0.85,0.8350694444444444,0.9640718562874252,0.5798611111111112,LDA_only
3,0.9,0.8350694444444444,0.9692832764505119,0.5086805555555556,LDA_only
3,0.95,0.8350694444444444,0.982532751091703,0.3975694444444444,LDA_only
3,1.0,0.8350694444444444,,0.0,LDA_only
4,0.55,0.578125,0.6645161290322581,0.5381944444444444,LDA_only
4,0.6,0.578125,0.6932270916334662,0.4357638888888889,LDA_only
4,0.65,0.578125,0.7355769230769231,0.3611111111111111,LDA_only
4,0.7,0.578125,0.7668711656441718,0.2829861111111111,LDA_only
4,0.75,0.578125,0.7982456140350878,0.19791666666666666,LDA_only
4,0.8,0.578125,0.8026315789473685,0.13194444444444445,LDA_only
4,0.85,0.578125,0.8666666666666667,0.078125,LDA_only
4,0.9,0.578125,0.9130434782608695,0.03993055555555555,LDA_only
4,0.95,0.578125,1.0,0.010416666666666666,LDA_only
4,1.0,0.578125,,0.0,LDA_only
5,0.55,0.3871527777777778,0.48872180451127817,0.2309027777777778,LDA_only
5,0.6,0.3871527777777778,0.5813953488372093,0.14930555555555555,LDA_only
5,0.65,0.3871527777777778,0.6029411764705882,0.11805555555555555,LDA_only
5,0.7,0.3871527777777778,0.6346153846153846,0.09027777777777778,LDA_only
5,0.75,0.3871527777777778,0.7272727272727273,0.057291666666666664,LDA_only
5,0.8,0.3871527777777778,0.75,0.04861111111111111,LDA_only
5,0.85,0.3871527777777778,0.7222222222222222,0.03125,LDA_only
5,0.9,0.3871527777777778,0.9090909090909091,0.019097222222222224,LDA_only
5,0.95,0.3871527777777778,0.8,0.008680555555555556,LDA_only
5,1.0,0.3871527777777778,,0.0,LDA_only
6,0.55,0.53125,0.6690647482014388,0.4826388888888889,LDA_only
6,0.6,0.53125,0.7031963470319634,0.3802083333333333,LDA_only
6,0.65,0.53125,0.7423312883435583,0.2829861111111111,LDA_only
6,0.7,0.53125,0.7327586206896551,0.2013888888888889,LDA_only
6,0.75,0.53125,0.7349397590361446,0.1440972222222222,LDA_only
6,0.8,0.53125,0.7037037037037037,0.09375,LDA_only
6,0.85,0.53125,0.8125,0.05555555555555555,LDA_only
6,0.9,0.53125,0.8181818181818182,0.019097222222222224,LDA_only
6,0.95,0.53125,0.8,0.008680555555555556,LDA_only
6,1.0,0.53125,,0.0,LDA_only
7,0.55,0.7604166666666666,0.7872340425531915,0.8975694444444444,LDA_only
7,0.6,0.7604166666666666,0.8079331941544885,0.8315972222222222,LDA_only
7,0.65,0.7604166666666666,0.8284424379232506,0.7690972222222222,LDA_only
7,0.7,0.7604166666666666,0.8481012658227848,0.6857638888888888,LDA_only
7,0.75,0.7604166666666666,0.8638888888888889,0.625,LDA_only
7,0.8,0.7604166666666666,0.8860759493670886,0.5486111111111112,LDA_only
7,0.85,0.7604166666666666,0.8943396226415095,0.4600694444444444,LDA_only
7,0.9,0.7604166666666666,0.919431279620853,0.3663194444444444,LDA_only
7,0.95,0.7604166666666666,0.9428571428571428,0.24305555555555555,LDA_only
7,1.0,0.7604166666666666,,0.0,LDA_only
8,0.55,0.8125,0.8549618320610687,0.9097222222222222,LDA_only
8,0.6,0.8125,0.8799171842650103,0.8385416666666666,LDA_only
8,0.65,0.8125,0.8874172185430463,0.7864583333333334,LDA_only
8,0.7,0.8125,0.9,0.7291666666666666,LDA_only
8,0.75,0.8125,0.9232804232804233,0.65625,LDA_only
8,0.8,0.8125,0.9329446064139941,0.5954861111111112,LDA_only
8,0.85,0.8125,0.9463087248322147,0.5173611111111112,LDA_only
8,0.9,0.8125,0.9596774193548387,0.4305555555555556,LDA_only
8,0.95,0.8125,0.9886363636363636,0.3055555555555556,LDA_only
8,1.0,0.8125,,0.0,LDA_only
9,0.55,0.7465277777777778,0.8138528138528138,0.8020833333333334,LDA_only
9,0.6,0.7465277777777778,0.8263888888888888,0.75,LDA_only
9,0.65,0.7465277777777778,0.8453865336658354,0.6961805555555556,LDA_only
9,0.7,0.7465277777777778,0.8605898123324397,0.6475694444444444,LDA_only
9,0.75,0.7465277777777778,0.8720238095238095,0.5833333333333334,LDA_only
9,0.8,0.7465277777777778,0.8993288590604027,0.5173611111111112,LDA_only
9,0.85,0.7465277777777778,0.914396887159533,0.4461805555555556,LDA_only
9,0.9,0.7465277777777778,0.9248826291079812,0.3697916666666667,LDA_only
9,0.95,0.7465277777777778,0.9391891891891891,0.2569444444444444,LDA_only
9,1.0,0.7465277777777778,,0.0,LDA_only
