subject,threshold,ensemble_acc_all,ensemble_acc_confident,ensemble_coverage,ensemble_name
3,0.8,0.8194444444444444,0.9615384615384616,0.5868055555555556,LDA_SVM_equal
3,0.85,0.8194444444444444,0.9773584905660377,0.4600694444444444,LDA_SVM_equal
3,0.9,0.8194444444444444,1.0,0.1909722222222222,LDA_SVM_equal
3,0.95,0.8194444444444444,,0.0,LDA_SVM_equal
3,1.0,0.8194444444444444,,0.0,LDA_SVM_equal
4,0.55,0.5729166666666666,0.6816479400749064,0.4635416666666667,LDA_SVM_equal
4,0.6,0.5729166666666666,0.7569060773480663,0.3142361111111111,LDA_SVM_equal
4,0.65,0.5729166666666666,0.7938144329896907,0.1684027777777778,LDA_SVM_equal
4,0.7,0.5729166666666666,0.8611111111111112,0.0625,LDA_SVM_equal
4,0.75,0.5729166666666666,0.8,0.008680555555555556,LDA_SVM_equal
4,0.8,0.5729166666666666,,0.0,LDA_SVM_equal
4,0.85,0.5729166666666666,,0.0,LDA_SVM_equal
4,0.9,0.5729166666666666,,0.0,LDA_SVM_equal
4,0.95,0.5729166666666666,,0.0,LDA_SVM_equal
4,1.0,0.5729166666666666,,0.0,LDA_SVM_equal
5,0.55,0.3940972222222222,0.6557377049180327,0.10590277777777778,LDA_SVM_equal
5,0.6,0.3940972222222222,0.7368421052631579,0.06597222222222222,LDA_SVM_equal
5,0.65,0.3940972222222222,0.8095238095238095,0.036458333333333336,LDA_SVM_equal
5,0.7,0.3940972222222222,1.0,0.010416666666666666,LDA_SVM_equal
5,0.75,0.3940972222222222,,0.0,LDA_SVM_equal
5,0.8,0.3940972222222222,,0.0,LDA_SVM_equal
5,0.85,0.3940972222222222,,0.0,LDA_SVM_equal
5,0.9,0.3940972222222222,,0.0,LDA_SVM_equal
5,0.95,0.3940972222222222,,0.0,LDA_SVM_equal
5,1.0,0.3940972222222222,,0.0,LDA_SVM_equal
6,0.55,0.53125,0.6990291262135923,0.3576388888888889,LDA_SVM_equal
6,0.6,0.53125,0.7457627118644068,0.2048611111111111,LDA_SVM_equal
6,0.65,0.53125,0.7090909090909091,0.0954861111111111,LDA_SVM_equal
6,0.7,0.53125,0.8260869565217391,0.03993055555555555,LDA_SVM_equal
6,0.75,0.53125,0.5,0.003472222222222222,LDA_SVM_equal
6,0.8,0.53125,,0.0,LDA_SVM_equal
6,0.85,0.53125,,0.0,LDA_SVM_equal
6,0.9,0.53125,,0.0,LDA_SVM_equal
6,0.95,0.53125,,0.0,LDA_SVM_equal
6,1.0,0.53125,,0.0,LDA_SVM_equal
7,0.55,0.7673611111111112,0.7950191570881227,0.90625,LDA_SVM_equal
7,0.6,0.7673611111111112,0.8135245901639344,0.8472222222222222,LDA_SVM_equal
7,0.65,0.7673611111111112,0.8344519015659956,0.7760416666666666,LDA_SVM_equal
7,0.7,0.7673611111111112,0.8586387434554974,0.6631944444444444,LDA_SVM_equal
7,0.75,0.7673611111111112,0.875,0.5555555555555556,LDA_SVM_equal
7,0.8,0.7673611111111112,0.9051724137931034,0.4027777777777778,LDA_SVM_equal
7,0.85,0.7673611111111112,0.9380530973451328,0.19618055555555555,LDA_SVM_equal
7,0.9,0.7673611111111112,0.9473684210526315,0.03298611111111111,LDA_SVM_equal
7,0.95,0.7673611111111112,,0.0,LDA_SVM_equal
7,1.0,0.7673611111111112,,0.0,LDA_SVM_equal
8,0.55,0.8125,0.861003861003861,0.8993055555555556,LDA_SVM_equal
8,0.6,0.8125,0.8782961460446247,0.8559027777777778,LDA_SVM_equal
8,0.65,0.8125,0.899343544857768,0.7934027777777778,LDA_SVM_equal
8,0.7,0.8125,0.9144254278728606,0.7100694444444444,LDA_SVM_equal
8,0.75,0.8125,0.9357541899441341,0.6215277777777778,LDA_SVM_equal
8,0.8,0.8125,0.9608540925266904,0.4878472222222222,LDA_SVM_equal
8,0.85,0.8125,0.9807692307692307,0.3611111111111111,LDA_SVM_equal
8,0.9,0.8125,1.0,0.125,LDA_SVM_equal
8,0.95,0.8125,,0.0,LDA_SVM_equal
8,1.0,0.8125,,0.0,LDA_SVM_equal
9,0.55,0.7413194444444444,0.8325991189427313,0.7881944444444444,LDA_SVM_equal
9,0.6,0.7413194444444444,0.8404761904761905,0.7291666666666666,LDA_SVM_equal
9,0.65,0.7413194444444444,0.8534031413612565,0.6631944444444444,LDA_SVM_equal
9,0.7,0.7413194444444444,0.8708708708708709,0.578125,LDA_SVM_equal
9,0.75,0.7413194444444444,0.9084249084249084,0.4739583333333333,LDA_SVM_equal
9,0.8,0.7413194444444444,0.926829268292683,0.3559027777777778,LDA_SVM_equal
9,0.85,0.7413194444444444,0.9404761904761905,0.14583333333333334,LDA_SVM_equal
9,0.9,0.7413194444444444,,0.0,LDA_SVM_equal
9,0.95,0.7413194444444444,,0.0,LDA_SVM_equal
9,1.0,0.7413194444444444,,0.0,LDA_SVM_equal
