subject,threshold,ensemble_acc_all,ensemble_acc_confident,ensemble_coverage,ensemble_name
4,1.0,0.5625,,0.0,LDA_SVM_RF_equal
5,0.55,0.4131944444444444,0.6875,0.08333333333333333,LDA_SVM_RF_equal
5,0.6,0.4131944444444444,0.8076923076923077,0.04513888888888889,LDA_SVM_RF_equal
5,0.65,0.4131944444444444,0.7272727272727273,0.019097222222222224,LDA_SVM_RF_equal
5,0.7,0.4131944444444444,1.0,0.005208333333333333,LDA_SVM_RF_equal
5,0.75,0.4131944444444444,,0.0,LDA_SVM_RF_equal
5,0.8,0.4131944444444444,,0.0,LDA_SVM_RF_equal
5,0.85,0.4131944444444444,,0.0,LDA_SVM_RF_equal
5,0.9,0.4131944444444444,,0.0,LDA_SVM_RF_equal
5,0.95,0.4131944444444444,,0.0,LDA_SVM_RF_equal
5,1.0,0.4131944444444444,,0.0,LDA_SVM_RF_equal
6,0.55,0.5329861111111112,0.711764705882353,0.2951388888888889,LDA_SVM_RF_equal
6,0.6,0.5329861111111112,0.7555555555555555,0.15625,LDA_SVM_RF_equal
6,0.65,0.5329861111111112,0.7567567567567568,0.0642361111111111,LDA_SVM_RF_equal
6,0.7,0.5329861111111112,0.75,0.013888888888888888,LDA_SVM_RF_equal
6,0.75,0.5329861111111112,,0.0,LDA_SVM_RF_equal
6,0.8,0.5329861111111112,,0.0,LDA_SVM_RF_equal
6,0.85,0.5329861111111112,,0.0,LDA_SVM_RF_equal
6,0.9,0.5329861111111112,,0.0,LDA_SVM_RF_equal
6,0.95,0.5329861111111112,,0.0,LDA_SVM_RF_equal
6,1.0,0.5329861111111112,,0.0,LDA_SVM_RF_equal
7,0.55,0.7621527777777778,0.7980392156862746,0.8854166666666666,LDA_SVM_RF_equal
7,0.6,0.7621527777777778,0.8221258134490239,0.8003472222222222,LDA_SVM_RF_equal
7,0.65,0.7621527777777778,0.8293269230769231,0.7222222222222222,LDA_SVM_RF_equal
7,0.7,0.7621527777777778,0.8615819209039548,0.6145833333333334,LDA_SVM_RF_equal
7,0.75,0.7621527777777778,0.8900343642611683,0.5052083333333334,LDA_SVM_RF_equal
7,0.8,0.7621527777777778,0.8980582524271845,0.3576388888888889,LDA_SVM_RF_equal
7,0.85,0.7621527777777778,0.925531914893617,0.16319444444444445,LDA_SVM_RF_equal
7,0.9,0.7621527777777778,1.0,0.010416666666666666,LDA_SVM_RF_equal
7,0.95,0.7621527777777778,,0.0,LDA_SVM_RF_equal
7,1.0,0.7621527777777778,,0.0,LDA_SVM_RF_equal
8,0.55,0.8159722222222222,0.872,0.8680555555555556,LDA_SVM_RF_equal
8,0.6,0.8159722222222222,0.8829787234042553,0.8159722222222222,LDA_SVM_RF_equal
8,0.65,0.8159722222222222,0.9110070257611241,0.7413194444444444,LDA_SVM_RF_equal
8,0.7,0.8159722222222222,0.9214659685863874,0.6631944444444444,LDA_SVM_RF_equal
8,0.75,0.8159722222222222,0.9459459459459459,0.578125,LDA_SVM_RF_equal
8,0.8,0.8159722222222222,0.9552238805970149,0.4652777777777778,LDA_SVM_RF_equal
8,0.85,0.8159722222222222,0.97,0.3472222222222222,LDA_SVM_RF_equal
