subject,threshold,ensemble_acc_all,ensemble_acc_confident,ensemble_coverage,ensemble_name
9,0.65,0.5111111111111111,0.5666666666666667,0.6666666666666666,LDA_SVM_equal
9,0.7,0.5111111111111111,0.56,0.5555555555555556,LDA_SVM_equal
9,0.75,0.5111111111111111,0.5652173913043478,0.5111111111111111,LDA_SVM_equal
9,0.8,0.5111111111111111,0.6666666666666666,0.4,LDA_SVM_equal
9,0.85,0.5111111111111111,0.6363636363636364,0.24444444444444444,LDA_SVM_equal
9,0.9,0.5111111111111111,0.6666666666666666,0.13333333333333333,LDA_SVM_equal
9,0.95,0.5111111111111111,,0.0,LDA_SVM_equal
9,1.0,0.5111111111111111,,0.0,LDA_SVM_equal
10,0.55,0.5555555555555556,0.5853658536585366,0.9111111111111111,LDA_SVM_equal
10,0.6,0.5555555555555556,0.6,0.7777777777777778,LDA_SVM_equal
10,0.65,0.5555555555555556,0.5882352941176471,0.7555555555555555,LDA_SVM_equal
10,0.7,0.5555555555555556,0.5862068965517241,0.6444444444444445,LDA_SVM_equal
10,0.75,0.5555555555555556,0.5909090909090909,0.4888888888888889,LDA_SVM_equal
10,0.8,0.5555555555555556,0.6666666666666666,0.3333333333333333,LDA_SVM_equal
10,0.85,0.5555555555555556,0.6363636363636364,0.24444444444444444,LDA_SVM_equal
10,0.9,0.5555555555555556,0.75,0.08888888888888889,LDA_SVM_equal
10,0.95,0.5555555555555556,1.0,0.022222222222222223,LDA_SVM_equal
10,1.0,0.5555555555555556,,0.0,LDA_SVM_equal
