subject,threshold,ensemble_acc_all,ensemble_acc_confident,ensemble_coverage,ensemble_name
4,0.75,0.5777777777777777,0.65,0.4444444444444444,LDA_SVM_RF_equal
4,0.8,0.5777777777777777,0.6,0.3333333333333333,LDA_SVM_RF_equal
4,0.85,0.5777777777777777,0.7777777777777778,0.2,LDA_SVM_RF_equal
4,0.9,0.5777777777777777,0.0,0.044444444444444446,LDA_SVM_RF_equal
4,0.95,0.5777777777777777,,0.0,LDA_SVM_RF_equal
4,1.0,0.5777777777777777,,0.0,LDA_SVM_RF_equal
5,0.55,0.4222222222222222,0.3953488372093023,0.9555555555555556,LDA_SVM_RF_equal
5,0.6,0.4222222222222222,0.375,0.8888888888888888,LDA_SVM_RF_equal
5,0.65,0.4222222222222222,0.3611111111111111,0.8,LDA_SVM_RF_equal
5,0.7,0.4222222222222222,0.40625,0.7111111111111111,LDA_SVM_RF_equal
5,0.75,0.4222222222222222,0.39285714285714285,0.6222222222222222,LDA_SVM_RF_equal
5,0.8,0.4222222222222222,0.38095238095238093,0.4666666666666667,LDA_SVM_RF_equal
5,0.85,0.4222222222222222,0.35294117647058826,0.37777777777777777,LDA_SVM_RF_equal
5,0.9,0.4222222222222222,0.42857142857142855,0.15555555555555556,LDA_SVM_RF_equal
5,0.95,0.4222222222222222,,0.0,LDA_SVM_RF_equal
5,1.0,0.4222222222222222,,0.0,LDA_SVM_RF_equal
6,0.55,0.4666666666666667,0.46511627906976744,0.9555555555555556,LDA_SVM_RF_equal
6,0.6,0.4666666666666667,0.47368421052631576,0.8444444444444444,LDA_SVM_RF_equal
6,0.65,0.4666666666666667,0.5384615384615384,0.5777777777777777,LDA_SVM_RF_equal
6,0.7,0.4666666666666667,0.6111111111111112,0.4,LDA_SVM_RF_equal
6,0.75,0.4666666666666667,0.5,0.3111111111111111,LDA_SVM_RF_equal
6,0.8,0.4666666666666667,0.3333333333333333,0.2,LDA_SVM_RF_equal
6,0.85,0.4666666666666667,0.6,0.1111111111111111,LDA_SVM_RF_equal
6,0.9,0.4666666666666667,0.0,0.022222222222222223,LDA_SVM_RF_equal
6,0.95,0.4666666666666667,,0.0,LDA_SVM_RF_equal
6,1.0,0.4666666666666667,,0.0,LDA_SVM_RF_equal
7,0.55,0.9777777777777777,0.9777777777777777,1.0,LDA_SVM_RF_equal
7,0.6,0.9777777777777777,0.9772727272727273,0.9777777777777777,LDA_SVM_RF_equal
7,0.65,0.9777777777777777,0.9761904761904762,0.9333333333333333,LDA_SVM_RF_equal
7,0.7,0.9777777777777777,0.975609756097561,0.9111111111111111,LDA_SVM_RF_equal
7,0.75,0.9777777777777777,0.9743589743589743,0.8666666666666667,LDA_SVM_RF_equal
7,0.8,0.9777777777777777,0.9736842105263158,0.8444444444444444,LDA_SVM_RF_equal
7,0.85,0.9777777777777777,1.0,0.7333333333333333,LDA_SVM_RF_equal
7,0.9,0.9777777777777777,1.0,0.5333333333333333,LDA_SVM_RF_equal
7,0.95,0.9777777777777777,,0.0,LDA_SVM_RF_equal
7,1.0,0.9777777777777777,,0.0,LDA_SVM_RF_equal
8,0.55,0.4888888888888889,0.475,0.8888888888888888,LDA_SVM_RF_equal
8,0.6,0.4888888888888889,0.4864864864864865,0.8222222222222222,LDA_SVM_RF_equal
8,0.65,0.4888888888888889,0.5142857142857142,0.7777777777777778,LDA_SVM_RF_equal
8,0.7,0.4888888888888889,0.5,0.6222222222222222,LDA_SVM_RF_equal
8,0.75,0.4888888888888889,0.4583333333333333,0.5333333333333333,LDA_SVM_RF_equal
8,0.8,0.4888888888888889,0.4375,0.35555555555555557,LDA_SVM_RF_equal
8,0.85,0.4888888888888889,0.3,0.2222222222222222,LDA_SVM_RF_equal
8,0.9,0.4888888888888889,0.3333333333333333,0.06666666666666667,LDA_SVM_RF_equal
8,0.95,0.4888888888888889,,0.0,LDA_SVM_RF_equal
8,1.0,0.4888888888888889,,0.0,LDA_SVM_RF_equal
9,0.55,0.5777777777777777,0.575,0.8888888888888888,LDA_SVM_RF_equal
9,0.6,0.5777777777777777,0.5517241379310345,0.6444444444444445,LDA_SVM_RF_equal
9,0.65,0.5777777777777777,0.5357142857142857,0.6222222222222222,LDA_SVM_RF_equal
9,0.7,0.5777777777777777,0.5652173913043478,0.5111111111111111,LDA_SVM_RF_equal
9,0.75,0.5777777777777777,0.625,0.35555555555555557,LDA_SVM_RF_equal
9,0.8,0.5777777777777777,0.7,0.2222222222222222,LDA_SVM_RF_equal
9,0.85,0.5777777777777777,0.75,0.08888888888888889,LDA_SVM_RF_equal
9,0.9,0.5777777777777777,1.0,0.022222222222222223,LDA_SVM_RF_equal
9,0.95,0.5777777777777777,,0.0,LDA_SVM_RF_equal
9,1.0,0.5777777777777777,,0.0,LDA_SVM_RF_equal
10,0.55,0.5777777777777777,0.575,0.8888888888888888,LDA_SVM_RF_equal
10,0.6,0.5777777777777777,0.59375,0.7111111111111111,LDA_SVM_RF_equal
10,0.65,0.5777777777777777,0.5714285714285714,0.6222222222222222,LDA_SVM_RF_equal
10,0.7,0.5777777777777777,0.56,0.5555555555555556,LDA_SVM_RF_equal
10,0.75,0.5777777777777777,0.631578947368421,0.4222222222222222,LDA_SVM_RF_equal
10,0.8,0.5777777777777777,0.5,0.17777777777777778,LDA_SVM_RF_equal
10,0.85,0.5777777777777777,0.75,0.08888888888888889,LDA_SVM_RF_equal
10,0.9,0.5777777777777777,1.0,0.044444444444444446,LDA_SVM_RF_equal
10,0.95,0.5777777777777777,,0.0,LDA_SVM_RF_equal
10,1.0,0.5777777777777777,,0.0,LDA_SVM_RF_equal
