LDA_mean_acc,LDA_std_acc,SVM_mean_acc,SVM_std_acc,RF_mean_acc,RF_std_acc,subject,n_trials,n_channels,n_timepoints,n_classes,best_model,best_acc
0.6802177858439202,0.07685364113358521,0.48983666061705994,0.04327985256621144,0.7707199032062917,0.03849649101849333,1,288,22,1126,4,RF,0.7707199032062917
0.5171203871748337,0.0477327967456717,0.41693889897156683,0.08750380314164166,0.5762250453720508,0.06418002709358109,2,288,22,1126,4,RF,0.5762250453720508
0.7254688445251058,0.05682026943148923,0.4483363581367211,0.06782793649224779,0.7878402903811252,0.05711898912319967,3,288,22,1126,4,RF,0.7878402903811252
0.5174228675136116,0.04548312679123686,0.3370840895341803,0.06059452061359504,0.4374470659407138,0.02965803911255382,4,288,22,1126,4,LDA,0.5174228675136116
0.4023593466424682,0.08871145520930952,0.29897156684815485,0.06066092178381358,0.3993345432546884,0.08099144776540411,5,288,22,1126,4,LDA,0.4023593466424682
0.48614640048396857,0.03290883218740359,0.3336963097398669,0.06784580730754922,0.45843920145190553,0.05220814152293294,6,288,22,1126,4,LDA,0.48614640048396857
0.7674531155474893,0.03901843954685386,0.4901391409558379,0.08869861372031233,0.7886267392619479,0.07164104905186856,7,288,22,1126,4,RF,0.7886267392619479
0.7638838475499092,0.06875777980311686,0.42794918330308535,0.13610361574316052,0.7430732002419843,0.07642332022831821,8,288,22,1126,4,LDA,0.7638838475499092
0.5598701298701297,0.08995692218808427,0.25999999999999995,0.01176561736867707,0.541948051948052,0.06684425488046478,9,277,22,1126,4,LDA,0.5598701298701297
